fixed acidity,chlorides,total sulfur dioxide,density,0.9884615384615385,0.9884615384615385,0.9907692307692307,0.9915384615384616,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.9930769230769231,0.9915384615384616,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9930769230769231,0.9938461538461538,0.9938461538461538,0.9930769230769231,0.9923076923076923,0.9923076923076923,0.9930769230769231,0.9923076923076923,0.9923076923076923,0.9915384615384616,0.9907692307692307,0.9907692307692307,0.9915384615384616,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.99,0.99,0.99,0.99,0.99,0.99,0.9907692307692307,0.9915384615384616,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307
fixed acidity,chlorides,total sulfur dioxide,pH,0.9884615384615385,0.9884615384615385,0.9892307692307692,0.9907692307692307,0.9892307692307692,0.9923076923076923,0.9923076923076923,0.9915384615384616,0.9915384615384616,0.9923076923076923,0.9915384615384616,0.9915384615384616,0.9923076923076923,0.9915384615384616,0.9907692307692307,0.99,0.99,0.99,0.99,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.9892307692307692,0.99,0.99,0.9892307692307692,0.99,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9884615384615385
fixed acidity,chlorides,total sulfur dioxide,sulphates,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9892307692307692,0.99,0.9892307692307692,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9892307692307692,0.9876923076923076,0.9884615384615385,0.9884615384615385,0.9892307692307692,0.9892307692307692,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9892307692307692,0.9876923076923076,0.9892307692307692,0.9884615384615385,0.9892307692307692,0.9876923076923076,0.9869230769230769,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9869230769230769
fixed acidity,chlorides,total sulfur dioxide,alcohol,0.9861538461538462,0.9861538461538462,0.9846153846153847,0.9861538461538462,0.9892307692307692,0.9892307692307692,0.99,0.99,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9892307692307692,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9892307692307692,0.9892307692307692,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9876923076923076,0.9884615384615385,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9861538461538462,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9861538461538462,0.9869230769230769,0.9853846153846154,0.9853846153846154,0.9861538461538462,0.9869230769230769,0.9869230769230769,0.9876923076923076,0.9861538461538462,0.9869230769230769,0.9869230769230769,0.9869230769230769,0.9861538461538462,0.9861538461538462,0.9861538461538462,0.9861538461538462,0.9861538461538462,0.9861538461538462,0.9861538461538462
fixed acidity,chlorides,density,pH,0.97,0.97,0.9669230769230769,0.9707692307692307,0.9738461538461538,0.9753846153846154,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9730769230769231,0.9738461538461538,0.9738461538461538,0.9746153846153847,0.9753846153846154,0.9738461538461538,0.9753846153846154,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9761538461538461,0.9753846153846154,0.9746153846153847,0.9738461538461538,0.9738461538461538,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9761538461538461,0.9753846153846154,0.9753846153846154,0.9753846153846154,0.9753846153846154,0.9753846153846154,0.9746153846153847,0.9753846153846154,0.9738461538461538,0.9746153846153847,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9730769230769231,0.9738461538461538,0.9723076923076923,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9730769230769231
fixed acidity,chlorides,density,sulphates,0.9676923076923077,0.9676923076923077,0.9730769230769231,0.9738461538461538,0.9753846153846154,0.9761538461538461,0.9738461538461538,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9730769230769231,0.9723076923076923,0.9715384615384616,0.9730769230769231,0.9746153846153847,0.9738461538461538,0.9715384615384616,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9730769230769231,0.9723076923076923,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9715384615384616,0.9715384615384616
fixed acidity,chlorides,density,alcohol,0.9753846153846154,0.9753846153846154,0.9761538461538461,0.9761538461538461,0.98,0.9761538461538461,0.9738461538461538,0.9761538461538461,0.9776923076923076,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9807692307692307,0.9776923076923076,0.9784615384615385,0.9792307692307692,0.9776923076923076,0.9769230769230769,0.9769230769230769,0.9746153846153847,0.9738461538461538,0.9738461538461538,0.9746153846153847,0.9746153846153847,0.9761538461538461,0.9753846153846154,0.9769230769230769,0.9761538461538461,0.9761538461538461,0.9746153846153847,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9769230769230769,0.9769230769230769,0.9776923076923076,0.9761538461538461,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9753846153846154
fixed acidity,chlorides,pH,sulphates,0.9669230769230769,0.9669230769230769,0.9753846153846154,0.9746153846153847,0.9753846153846154,0.9753846153846154,0.9761538461538461,0.9746153846153847,0.9769230769230769,0.9753846153846154,0.9769230769230769,0.9769230769230769,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9776923076923076,0.9776923076923076,0.98,0.98,0.9792307692307692,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9776923076923076,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9776923076923076,0.9769230769230769,0.9769230769230769,0.9761538461538461,0.9769230769230769,0.9769230769230769,0.9776923076923076,0.9753846153846154,0.9769230769230769,0.9761538461538461,0.9769230769230769,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9753846153846154,0.9761538461538461,0.9761538461538461,0.9753846153846154,0.9761538461538461
fixed acidity,chlorides,pH,alcohol,0.9730769230769231,0.9730769230769231,0.9807692307692307,0.98,0.9753846153846154,0.9761538461538461,0.9784615384615385,0.9784615384615385,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9784615384615385,0.9769230769230769,0.9776923076923076,0.9776923076923076,0.98,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9784615384615385,0.9769230769230769,0.9792307692307692,0.9792307692307692,0.98,0.9792307692307692,0.9792307692307692,0.9792307692307692,0.9792307692307692,0.9792307692307692,0.9784615384615385,0.9776923076923076,0.9776923076923076,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9761538461538461,0.9753846153846154,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9753846153846154,0.9753846153846154
fixed acidity,chlorides,sulphates,alcohol,0.9684615384615385,0.9684615384615385,0.9715384615384616,0.9723076923076923,0.9738461538461538,0.9723076923076923,0.9730769230769231,0.9746153846153847,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.97,0.9707692307692307,0.9707692307692307,0.9707692307692307,0.9692307692307692,0.9684615384615385,0.9692307692307692,0.9692307692307692,0.9707692307692307,0.9715384615384616,0.9707692307692307,0.97,0.97,0.97,0.9723076923076923,0.9715384615384616,0.9715384615384616,0.9707692307692307,0.9715384615384616,0.9707692307692307,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9707692307692307,0.97,0.9707692307692307,0.97,0.9692307692307692,0.9684615384615385,0.9684615384615385,0.9684615384615385,0.9684615384615385,0.9684615384615385,0.9669230769230769,0.9676923076923077,0.9676923076923077,0.9692307692307692,0.9684615384615385
fixed acidity,free sulfur dioxide,total sulfur dioxide,density,0.9692307692307692,0.9692307692307692,0.9746153846153847,0.9730769230769231,0.9730769230769231,0.9738461538461538,0.9746153846153847,0.9761538461538461,0.9738461538461538,0.9746153846153847,0.9753846153846154,0.9730769230769231,0.9715384615384616,0.9715384615384616,0.9730769230769231,0.9715384615384616,0.9723076923076923,0.9715384615384616,0.9730769230769231,0.9715384615384616,0.9730769230769231,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9730769230769231,0.9707692307692307,0.9730769230769231,0.9715384615384616,0.9738461538461538,0.9730769230769231,0.9730769230769231,0.9715384615384616,0.9707692307692307,0.9707692307692307,0.9715384615384616,0.9715384615384616,0.9707692307692307,0.97,0.9707692307692307,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9723076923076923,0.9723076923076923,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9715384615384616
fixed acidity,free sulfur dioxide,total sulfur dioxide,pH,0.9476923076923077,0.9476923076923077,0.9584615384615385,0.9576923076923077,0.9576923076923077,0.96,0.96,0.9623076923076923,0.96,0.9607692307692308,0.96,0.9584615384615385,0.9576923076923077,0.96,0.9592307692307692,0.96,0.9576923076923077,0.96,0.9584615384615385,0.9607692307692308,0.9576923076923077,0.9607692307692308,0.9592307692307692,0.9607692307692308,0.9592307692307692,0.9607692307692308,0.9584615384615385,0.96,0.9592307692307692,0.9607692307692308,0.9592307692307692,0.9592307692307692,0.9576923076923077,0.9592307692307692,0.9584615384615385,0.9584615384615385,0.9569230769230769,0.9553846153846154,0.9553846153846154,0.9553846153846154,0.9546153846153846,0.9546153846153846,0.9546153846153846,0.9553846153846154,0.9553846153846154,0.9561538461538461,0.9553846153846154,0.9561538461538461,0.9561538461538461,0.9553846153846154
fixed acidity,free sulfur dioxide,total sulfur dioxide,sulphates,0.96,0.96,0.9576923076923077,0.9623076923076923,0.963076923076923,0.9653846153846154,0.9592307692307692,0.9615384615384616,0.9607692307692308,0.96,0.9584615384615385,0.9592307692307692,0.9576923076923077,0.9569230769230769,0.9569230769230769,0.9569230769230769,0.9592307692307692,0.96,0.9592307692307692,0.9592307692307692,0.96,0.9584615384615385,0.9584615384615385,0.9576923076923077,0.9584615384615385,0.9576923076923077,0.9576923076923077,0.9592307692307692,0.9584615384615385,0.9584615384615385,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9584615384615385,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9576923076923077,0.9561538461538461,0.9561538461538461,0.9569230769230769,0.9561538461538461,0.9561538461538461,0.9561538461538461,0.9569230769230769
fixed acidity,free sulfur dioxide,total sulfur dioxide,alcohol,0.9553846153846154,0.9553846153846154,0.96,0.9576923076923077,0.963076923076923,0.9646153846153847,0.9623076923076923,0.963076923076923,0.9623076923076923,0.9646153846153847,0.963076923076923,0.9623076923076923,0.9623076923076923,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9607692307692308,0.963076923076923,0.9615384615384616,0.9615384615384616,0.9607692307692308,0.9607692307692308,0.9607692307692308,0.9615384615384616,0.96,0.9615384615384616,0.9623076923076923,0.9623076923076923,0.9615384615384616,0.9623076923076923,0.9615384615384616,0.9607692307692308,0.9623076923076923,0.963076923076923,0.9607692307692308,0.9615384615384616,0.9623076923076923,0.9623076923076923,0.9615384615384616,0.9623076923076923,0.9623076923076923,0.9623076923076923,0.9623076923076923,0.9623076923076923,0.9623076923076923,0.9623076923076923,0.9623076923076923,0.9615384615384616,0.9607692307692308,0.9607692307692308
fixed acidity,free sulfur dioxide,density,pH,0.9415384615384615,0.9423076923076923,0.9492307692307692,0.9492307692307692,0.9538461538461539,0.9538461538461539,0.9507692307692308,0.9476923076923077,0.9507692307692308,0.95,0.95,0.9507692307692308,0.9507692307692308,0.9515384615384616,0.953076923076923,0.9515384615384616,0.9523076923076923,0.9507692307692308,0.9507692307692308,0.9507692307692308,0.95,0.9476923076923077,0.9484615384615385,0.9492307692307692,0.9484615384615385,0.9492307692307692,0.9507692307692308,0.9523076923076923,0.9538461538461539,0.9538461538461539,0.9515384615384616,0.9546153846153846,0.9523076923076923,0.9515384615384616,0.953076923076923,0.9515384615384616,0.9523076923076923,0.9515384615384616,0.9507692307692308,0.95,0.9515384615384616,0.9507692307692308,0.95,0.9492307692307692,0.9507692307692308,0.9515384615384616,0.9523076923076923,0.9515384615384616,0.9515384615384616,0.9507692307692308
fixed acidity,free sulfur dioxide,density,sulphates,0.9353846153846154,0.9353846153846154,0.9484615384615385,0.9453846153846154,0.9484615384615385,0.9515384615384616,0.9523076923076923,0.953076923076923,0.9523076923076923,0.9546153846153846,0.9523076923076923,0.9553846153846154,0.9546153846153846,0.9546153846153846,0.9576923076923077,0.9592307692307692,0.9553846153846154,0.9553846153846154,0.9553846153846154,0.9546153846153846,0.9553846153846154,0.9561538461538461,0.9553846153846154,0.9561538461538461,0.9561538461538461,0.9553846153846154,0.9561538461538461,0.9553846153846154,0.9553846153846154,0.9561538461538461,0.9553846153846154,0.9561538461538461,0.9538461538461539,0.9546153846153846,0.9553846153846154,0.9553846153846154,0.9553846153846154,0.9553846153846154,0.9553846153846154,0.9561538461538461,0.9553846153846154,0.953076923076923,0.9553846153846154,0.9546153846153846,0.9553846153846154,0.9553846153846154,0.9553846153846154,0.9546153846153846,0.9546153846153846,0.9546153846153846
fixed acidity,free sulfur dioxide,density,alcohol,0.9284615384615384,0.9284615384615384,0.9392307692307692,0.9353846153846154,0.9446153846153846,0.9376923076923077,0.9415384615384615,0.9423076923076923,0.9438461538461539,0.9415384615384615,0.9446153846153846,0.943076923076923,0.9461538461538461,0.9492307692307692,0.9446153846153846,0.9438461538461539,0.9476923076923077,0.9492307692307692,0.9492307692307692,0.9507692307692308,0.95,0.9476923076923077,0.9492307692307692,0.9476923076923077,0.9484615384615385,0.9484615384615385,0.9484615384615385,0.9484615384615385,0.9492307692307692,0.95,0.95,0.9507692307692308,0.9476923076923077,0.9492307692307692,0.9484615384615385,0.9507692307692308,0.9476923076923077,0.9507692307692308,0.9476923076923077,0.9476923076923077,0.946923076923077,0.9461538461538461,0.9461538461538461,0.9453846153846154,0.9446153846153846,0.9461538461538461,0.9453846153846154,0.9461538461538461,0.9476923076923077,0.9453846153846154
fixed acidity,free sulfur dioxide,pH,sulphates,0.93,0.93,0.9384615384615385,0.94,0.9407692307692308,0.9453846153846154,0.9446153846153846,0.946923076923077,0.9484615384615385,0.9476923076923077,0.9492307692307692,0.9492307692307692,0.946923076923077,0.9492307692307692,0.9515384615384616,0.95,0.95,0.9507692307692308,0.95,0.9492307692307692,0.946923076923077,0.946923076923077,0.946923076923077,0.95,0.9484615384615385,0.9492307692307692,0.9507692307692308,0.9507692307692308,0.9507692307692308,0.9507692307692308,0.9507692307692308,0.9507692307692308,0.9507692307692308,0.9523076923076923,0.9515384615384616,0.9507692307692308,0.9507692307692308,0.9507692307692308,0.95,0.9515384615384616,0.95,0.9515384615384616,0.9492307692307692,0.9507692307692308,0.9492307692307692,0.9507692307692308,0.9507692307692308,0.95,0.9492307692307692,0.9492307692307692
